customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,calls_per_month,data_usage_gb,support_tickets,late_payments,avg_call_duration,churn
CUST-009609,Female,0,Yes,No,16,No,Fiber optic,No,No,No,Two year,Yes,Credit card (automatic),120.0,1964.65,3,64.68,3,1,1.0,1
CUST-009610,Male,0,Yes,No,52,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,89.82,4627.46,2,1.34,0,0,9.54,0
CUST-009611,Male,0,No,No,32,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.45,3261.64,8,22.32,0,1,8.37,0
CUST-009612,Female,1,No,No,19,Yes,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.46,823.28,8,0.0,1,0,3.97,0
CUST-009613,Male,0,No,No,46,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),87.83,4043.8,5,0.0,1,1,4.78,1
CUST-009614,Male,0,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.39,5034.27,5,23.67,0,0,11.58,0
CUST-009615,Male,0,No,No,15,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),120.0,1785.22,11,0.0,0,0,7.66,1
CUST-009616,Male,1,Yes,No,4,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),54.58,264.3,4,0.0,2,0,7.48,0
CUST-009617,Male,0,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.42,8554.57,5,8.12,0,1,3.98,0
CUST-009618,Male,0,Yes,No,72,No,Fiber optic,Yes,No,No,Two year,No,Electronic check,116.53,8340.44,5,20.0,0,0,2.78,1
CUST-009619,Male,0,No,No,15,Yes,DSL,No,Yes,Yes,One year,Yes,Bank transfer (automatic),47.79,693.14,3,14.22,1,0,7.19,1
CUST-009620,Female,0,Yes,No,31,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check,74.34,2346.02,4,49.48,0,0,6.46,0
CUST-009621,Female,1,Yes,No,2,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,22.04,137.19,3,70.99,1,0,7.34,0
CUST-009622,Male,0,No,No,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),119.38,161.68,1,0.0,1,0,12.06,0
CUST-009623,Male,0,No,Yes,2,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,18.0,3,13.88,2,0,7.32,0
CUST-009624,Female,1,Yes,No,44,No,DSL,Yes,No,Yes,Two year,No,Mailed check,18.0,783.71,4,24.09,1,0,1.69,0
CUST-009625,Female,0,No,No,18,Yes,DSL,Yes,No,Yes,Two year,Yes,Electronic check,60.37,1103.73,3,0.14,0,1,6.87,0
CUST-009626,Female,0,Yes,No,31,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Credit card (automatic),36.78,1156.86,3,29.08,0,0,5.09,0
CUST-009627,Female,0,Yes,No,24,Yes,Fiber optic,No,Yes,No,Two year,Yes,Credit card (automatic),35.07,851.46,6,0.22,2,0,6.67,0
CUST-009628,Female,0,Yes,No,6,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.77,284.46,7,20.01,0,1,5.43,0
CUST-009629,Male,0,No,Yes,50,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,93.72,4663.91,7,5.1,0,0,13.44,0
CUST-009630,Female,0,No,No,7,Yes,Fiber optic,No,No,No,Month-to-month,No,Electronic check,94.93,677.11,3,47.89,0,0,3.64,1
CUST-009631,Female,1,Yes,No,6,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),78.77,451.9,1,7.46,1,1,8.03,0
CUST-009632,Female,0,Yes,No,28,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.95,2287.87,4,4.88,1,0,5.05,1
CUST-009633,Male,0,Yes,No,61,Yes,DSL,No,No,Yes,Two year,Yes,Mailed check,66.17,3947.63,4,52.96,1,0,3.75,1
CUST-009634,Male,0,Yes,No,60,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,96.11,5830.16,2,0.0,0,0,13.46,0
CUST-009635,Male,0,No,No,17,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.72,1273.15,5,12.54,1,0,10.89,0
CUST-009636,Male,0,No,No,34,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Mailed check,41.46,1428.46,2,18.61,0,0,5.39,0
CUST-009637,Male,0,No,Yes,52,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.82,2917.23,6,28.18,1,0,2.23,1
CUST-009638,Male,0,No,Yes,7,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,72.23,585.41,7,22.55,1,1,9.73,0
CUST-009639,Female,0,No,Yes,15,Yes,DSL,No,No,No,Month-to-month,No,Mailed check,90.72,1345.08,2,0.48,4,0,9.33,1
CUST-009640,Male,0,Yes,No,30,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),74.87,2207.14,3,90.12,1,1,4.74,1
CUST-009641,Male,0,No,Yes,54,Yes,Fiber optic,No,Yes,Yes,One year,No,Electronic check,28.19,1537.96,6,29.82,1,0,1.05,0
CUST-009642,Female,0,Yes,No,12,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),90.33,1142.44,1,19.41,0,0,11.67,0
CUST-009643,Male,0,Yes,No,29,Yes,DSL,No,No,No,Month-to-month,No,Mailed check,53.98,1662.56,2,14.31,0,0,3.37,0
CUST-009644,Female,0,No,No,1,No,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),80.73,50.83,6,110.43,1,0,9.59,1
CUST-009645,Female,0,No,Yes,72,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.0,1302.45,4,9.36,2,0,10.97,0
CUST-009646,Male,0,Yes,No,67,Yes,DSL,No,Yes,No,One year,Yes,Mailed check,82.35,5522.82,3,25.62,0,0,9.56,0
CUST-009647,Female,1,Yes,Yes,72,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,94.1,6751.88,5,45.79,0,1,5.53,0
CUST-009648,Female,0,Yes,Yes,72,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),49.66,3588.13,4,0.0,1,0,11.82,0
CUST-009649,Female,0,No,No,56,Yes,DSL,Yes,No,Yes,One year,Yes,Electronic check,77.09,4344.95,3,21.64,1,0,6.64,0
CUST-009650,Female,0,No,No,7,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.97,512.71,3,31.01,3,0,3.05,1
CUST-009651,Male,0,No,No,26,Yes,Fiber optic,No,No,No,Two year,Yes,Electronic check,43.79,1091.67,1,10.91,1,1,4.52,0
CUST-009652,Female,0,No,No,5,Yes,DSL,Yes,Yes,Yes,Two year,Yes,Electronic check,93.6,471.58,1,24.54,0,1,4.16,0
CUST-009653,Male,0,Yes,No,1,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Credit card (automatic),58.65,18.0,3,2.76,0,0,10.35,0
CUST-009654,Female,0,No,Yes,4,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.28,133.86,6,0.0,0,0,10.45,0
CUST-009655,Female,0,Yes,No,55,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.98,4562.77,1,0.0,0,2,6.15,1
CUST-009656,Female,0,No,Yes,40,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.11,2867.09,5,1.93,1,0,15.28,0
CUST-009657,Male,0,No,No,42,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.2,3579.85,4,0.0,0,1,1.0,0
CUST-009658,Male,0,No,No,15,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.69,1030.07,3,5.62,1,1,2.07,1
CUST-009659,Male,0,Yes,No,1,Yes,DSL,No,Yes,No,One year,Yes,Electronic check,77.49,92.96,1,16.83,2,0,6.67,0
CUST-009660,Female,1,Yes,No,11,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,63.0,778.74,4,26.27,1,0,4.74,0
CUST-009661,Female,1,No,Yes,18,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.15,824.18,3,0.0,1,1,6.99,0
CUST-009662,Female,0,Yes,No,13,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,43.58,676.15,1,60.78,0,0,10.16,0
CUST-009663,Female,0,Yes,No,20,No,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),44.98,891.16,4,0.0,1,1,16.36,0
CUST-009664,Male,0,No,No,28,Yes,DSL,No,Yes,No,Two year,No,Bank transfer (automatic),49.61,1383.45,10,19.46,1,0,6.12,0
CUST-009665,Female,0,No,Yes,3,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Bank transfer (automatic),120.0,372.75,5,3.99,0,0,6.15,1
CUST-009666,Male,0,Yes,Yes,71,Yes,DSL,No,Yes,Yes,Two year,No,Electronic check,81.47,5663.06,6,46.81,1,0,7.91,0
CUST-009667,Female,0,No,No,24,Yes,DSL,Yes,Yes,No,Month-to-month,No,Electronic check,43.65,1054.78,9,74.23,0,1,14.48,0
CUST-009668,Male,0,Yes,No,58,No,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),95.53,5490.54,5,0.0,0,0,7.35,0
CUST-009669,Male,0,Yes,No,19,Yes,DSL,Yes,Yes,Yes,Two year,No,Electronic check,120.0,2316.08,2,38.02,0,0,9.36,1
CUST-009670,Female,0,No,No,39,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,49.47,1900.46,3,12.55,2,0,7.78,0
CUST-009671,Female,0,Yes,No,67,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),51.26,3402.05,2,0.0,1,0,10.71,0
CUST-009672,Male,1,No,No,27,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,493.2,3,0.0,1,0,9.33,0
CUST-009673,Female,0,Yes,Yes,15,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,56.59,814.81,4,11.86,1,0,14.23,1
CUST-009674,Female,0,Yes,No,25,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.06,2189.98,5,16.87,2,0,13.25,0
CUST-009675,Male,0,Yes,Yes,5,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.91,271.94,5,3.25,1,0,7.95,1
CUST-009676,Male,0,Yes,No,36,No,DSL,Yes,Yes,No,One year,No,Credit card (automatic),33.92,1291.72,1,78.29,2,1,6.11,1
CUST-009677,Male,0,Yes,Yes,1,Yes,DSL,No,No,No,Month-to-month,No,Mailed check,20.36,18.0,2,62.5,1,1,15.04,0
CUST-009678,Male,0,Yes,No,18,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,74.33,1448.99,7,88.6,2,0,3.74,0
CUST-009679,Female,0,No,No,23,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,46.31,1125.51,5,19.96,2,0,9.06,0
CUST-009680,Male,1,Yes,No,15,No,DSL,Yes,No,Yes,Two year,Yes,Electronic check,120.0,1782.5,4,44.28,0,1,10.68,0
CUST-009681,Male,0,Yes,Yes,19,Yes,DSL,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,1283.54,5,8.88,1,1,8.2,1
CUST-009682,Male,0,Yes,Yes,5,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,41.66,225.44,5,2.88,0,0,6.68,0
CUST-009683,Female,0,No,No,2,Yes,Fiber optic,Yes,No,No,One year,No,Credit card (automatic),91.44,177.3,5,2.71,0,1,7.92,0
CUST-009684,Male,0,Yes,No,17,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Credit card (automatic),120.0,2055.06,3,23.12,1,0,8.36,0
CUST-009685,Female,0,Yes,No,72,Yes,DSL,Yes,Yes,No,Two year,No,Bank transfer (automatic),119.21,8533.57,4,97.21,2,0,15.23,0
CUST-009686,Male,0,Yes,Yes,5,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.41,250.2,4,0.0,1,0,9.7,0
CUST-009687,Male,0,No,No,9,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.05,247.02,5,0.0,1,0,17.56,0
CUST-009688,Female,0,No,No,63,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,26.16,1696.83,4,32.93,0,0,7.06,0
CUST-009689,Male,1,No,No,9,Yes,DSL,No,No,No,Month-to-month,No,Credit card (automatic),85.98,748.63,6,5.72,1,0,1.49,0
CUST-009690,Male,0,Yes,No,14,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,56.25,885.3,2,16.55,1,1,4.94,1
CUST-009691,Female,0,Yes,No,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.45,121.71,2,0.0,0,1,8.85,1
CUST-009692,Male,0,Yes,No,1,Yes,DSL,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),89.75,50.07,2,24.33,1,0,8.41,0
CUST-009693,Male,0,No,No,32,Yes,DSL,No,Yes,No,One year,Yes,Electronic check,38.61,1131.67,1,15.42,0,0,1.97,0
CUST-009694,Male,0,Yes,No,4,Yes,DSL,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),95.49,390.08,1,1.61,1,0,8.66,0
CUST-009695,Male,0,No,Yes,24,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Mailed check,34.88,875.08,3,29.08,1,0,8.73,1
CUST-009696,Female,0,No,No,16,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,54.57,916.59,3,0.0,0,1,5.0,0
CUST-009697,Male,0,Yes,No,2,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.61,215.06,2,31.11,0,0,7.76,1
CUST-009698,Female,0,Yes,Yes,16,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,68.74,1048.46,3,16.5,1,0,11.96,1
CUST-009699,Male,0,No,No,8,Yes,Fiber optic,No,Yes,No,One year,No,Bank transfer (automatic),34.03,353.0,8,18.31,0,0,11.05,0
CUST-009700,Female,0,Yes,No,58,Yes,DSL,Yes,Yes,No,One year,Yes,Bank transfer (automatic),110.45,6393.21,6,3.81,0,0,7.21,0
CUST-009701,Male,1,No,No,9,No,Fiber optic,No,Yes,No,One year,No,Electronic check,99.05,791.41,2,5.41,0,0,9.28,0
CUST-009702,Female,0,No,No,35,Yes,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,108.16,3778.12,2,38.61,0,1,12.94,1
CUST-009703,Male,0,Yes,No,34,Yes,DSL,No,No,Yes,Two year,No,Mailed check,18.0,512.68,1,19.86,1,0,13.78,1
CUST-009704,Female,0,Yes,No,6,No,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.98,319.31,0,5.79,1,0,12.91,0
CUST-009705,Female,1,Yes,No,24,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),43.89,1028.8,2,20.76,1,2,10.23,0
CUST-009706,Male,0,Yes,No,55,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,46.84,2521.37,4,37.21,0,0,3.9,1
CUST-009707,Female,0,Yes,No,3,Yes,Fiber optic,No,No,No,Month-to-month,No,Credit card (automatic),84.28,221.98,4,1.03,0,1,1.0,1
CUST-009708,Male,0,Yes,No,28,Yes,DSL,Yes,No,Yes,Month-to-month,No,Electronic check,18.0,498.03,3,11.12,3,0,8.56,0
CUST-009709,Male,0,Yes,No,5,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.75,287.09,4,35.71,0,1,18.46,0
CUST-009710,Male,0,No,Yes,8,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.0,915.65,7,16.27,3,1,6.85,1
CUST-009711,Male,0,Yes,No,31,Yes,DSL,No,Yes,No,Two year,Yes,Bank transfer (automatic),69.35,2098.25,4,8.3,0,0,1.0,0
CUST-009712,Male,0,Yes,Yes,30,No,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),97.81,2908.45,5,72.58,0,0,3.53,1
CUST-009713,Female,0,Yes,No,32,Yes,DSL,Yes,No,No,One year,Yes,Credit card (automatic),68.61,2213.3,6,6.63,0,0,13.46,0
CUST-009714,Male,0,Yes,No,23,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,39.42,988.32,5,15.75,0,0,1.83,0
CUST-009715,Male,0,No,No,45,Yes,Fiber optic,No,No,No,One year,No,Credit card (automatic),120.0,5371.93,8,70.14,1,0,5.15,0
CUST-009716,Male,0,Yes,No,31,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,59.23,1808.16,3,11.84,1,0,14.64,0
CUST-009717,Male,1,No,Yes,7,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,27.21,229.2,3,39.96,3,0,13.81,1
CUST-009718,Male,1,No,Yes,3,Yes,DSL,Yes,No,Yes,Month-to-month,No,Mailed check,23.38,67.83,5,9.64,1,0,5.77,0
CUST-009719,Male,0,No,No,1,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),59.43,59.69,6,3.43,1,2,14.8,1
CUST-009720,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),91.22,104.26,4,0.0,0,1,10.07,0
CUST-009721,Female,0,No,Yes,3,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.67,159.56,3,6.25,0,0,12.57,0
CUST-009722,Male,0,Yes,Yes,17,Yes,DSL,No,No,Yes,One year,Yes,Credit card (automatic),20.08,350.28,7,57.6,2,0,4.91,0
CUST-009723,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.51,173.21,2,0.0,0,0,6.09,0
CUST-009724,Male,0,No,Yes,14,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,97.73,1361.29,3,14.52,1,0,6.71,1
CUST-009725,Male,1,Yes,No,45,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,61.18,2856.66,2,2.51,1,1,12.01,0
CUST-009726,Male,1,No,No,4,Yes,Fiber optic,No,No,No,Two year,No,Electronic check,108.7,358.4,4,5.75,1,0,12.64,0
CUST-009727,Male,0,Yes,No,46,Yes,DSL,Yes,Yes,No,Two year,Yes,Mailed check,39.92,1823.51,3,5.47,0,0,1.0,0
CUST-009728,Male,0,Yes,Yes,6,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,91.93,551.17,3,9.07,1,2,1.0,1
CUST-009729,Female,1,Yes,Yes,7,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,79.52,486.71,1,12.6,0,1,13.79,0
CUST-009730,Female,1,Yes,No,8,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.85,631.72,5,0.0,0,1,11.83,1
CUST-009731,Female,1,No,No,11,Yes,DSL,Yes,Yes,Yes,One year,No,Credit card (automatic),78.36,825.75,4,18.12,0,1,15.38,0
CUST-009732,Female,0,No,No,20,No,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,55.13,1065.85,4,7.32,1,1,6.97,0
CUST-009733,Male,0,No,No,34,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,74.01,2518.85,3,0.0,1,1,7.69,0
CUST-009734,Female,0,Yes,Yes,44,Yes,DSL,No,Yes,Yes,One year,Yes,Bank transfer (automatic),52.19,2377.3,7,18.2,0,0,5.73,0
CUST-009735,Male,0,Yes,No,1,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),73.23,103.95,4,0.0,0,2,8.74,0
CUST-009736,Female,0,Yes,No,4,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.76,336.63,4,7.49,1,0,8.93,0
CUST-009737,Female,0,No,Yes,41,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check,58.01,2392.9,4,4.98,0,1,1.79,0
CUST-009738,Female,1,Yes,No,44,Yes,DSL,Yes,No,Yes,One year,Yes,Electronic check,60.73,2626.51,3,1.63,2,0,12.58,0
CUST-009739,Female,1,No,No,72,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.14,1585.31,2,47.71,0,0,11.94,0
CUST-009740,Male,0,No,No,10,Yes,DSL,Yes,No,No,Two year,No,Electronic check,66.57,666.96,7,6.23,1,1,8.33,1
CUST-009741,Female,1,Yes,No,7,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.72,566.95,1,25.52,0,1,10.56,0
CUST-009742,Female,0,Yes,No,25,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.25,1791.68,7,89.67,0,1,5.52,1
CUST-009743,Male,0,Yes,No,2,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.28,165.41,8,10.92,1,0,9.96,0
CUST-009744,Male,0,Yes,No,38,Yes,Fiber optic,Yes,No,Yes,Two year,No,Bank transfer (automatic),21.91,880.95,4,13.31,0,0,6.33,0
CUST-009745,Female,0,Yes,No,19,Yes,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),76.47,1521.67,5,3.68,3,2,8.38,1
CUST-009746,Male,0,No,No,37,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),28.11,1036.34,4,28.15,1,0,11.65,0
CUST-009747,Male,0,No,No,5,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),42.46,279.58,6,54.3,0,1,9.93,0
CUST-009748,Male,0,Yes,Yes,18,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Electronic check,30.39,541.48,5,52.68,0,1,10.85,1
CUST-009749,Female,0,Yes,No,12,Yes,DSL,No,No,No,Month-to-month,Yes,Credit card (automatic),34.08,415.14,2,12.73,1,0,1.71,1
CUST-009750,Male,1,Yes,Yes,19,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.28,1336.83,3,18.42,1,0,6.99,0
CUST-009751,Female,0,No,No,24,Yes,DSL,Yes,Yes,Yes,One year,Yes,Electronic check,24.39,633.57,6,34.3,1,0,7.22,0
CUST-009752,Female,0,No,Yes,34,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.03,1051.94,2,24.32,2,0,16.83,0
CUST-009753,Female,0,No,No,60,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,112.47,6684.7,2,0.0,1,0,1.0,0
CUST-009754,Female,0,No,No,7,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,120.0,826.71,7,0.0,0,0,8.92,0
CUST-009755,Male,0,Yes,No,16,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.84,1544.72,5,25.73,0,0,7.98,0
CUST-009756,Female,0,No,No,3,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,56.02,113.07,4,34.26,1,1,15.66,0
CUST-009757,Male,0,No,No,12,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.2,1113.92,2,4.31,0,0,10.53,0
CUST-009758,Female,0,Yes,Yes,14,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,81.04,1125.41,3,0.0,3,1,5.46,0
CUST-009759,Male,0,Yes,Yes,17,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,257.5,1,0.0,1,0,6.71,1
CUST-009760,Female,0,No,Yes,72,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Mailed check,99.8,7215.15,3,18.92,0,0,11.85,0
CUST-009761,Male,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.46,1942.53,4,0.0,2,1,10.97,0
CUST-009762,Female,1,Yes,No,2,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.61,125.31,4,0.0,0,0,10.81,0
CUST-009763,Female,0,Yes,No,16,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.08,1258.96,3,0.11,0,1,1.0,0
CUST-009764,Male,0,No,No,11,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.83,909.89,4,17.93,0,1,3.72,0
CUST-009765,Female,1,No,No,13,No,Fiber optic,No,No,No,Two year,No,Electronic check,76.5,1010.1,4,27.04,2,1,15.01,0
CUST-009766,Female,0,Yes,No,41,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.92,4100.42,4,7.23,1,1,6.34,1
CUST-009767,Female,0,Yes,No,6,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.11,507.18,4,14.11,2,2,8.33,0
CUST-009768,Male,1,No,No,42,Yes,Fiber optic,No,No,Yes,One year,No,Credit card (automatic),69.75,2942.49,4,9.97,0,0,1.47,0
CUST-009769,Female,0,No,No,72,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.0,8005.44,3,14.11,0,2,1.0,0
CUST-009770,Female,0,Yes,Yes,35,Yes,No,No internet service,No internet service,No internet service,One year,No,Electronic check,62.61,2217.82,1,0.0,1,0,1.0,0
CUST-009771,Male,1,Yes,Yes,15,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.54,869.99,4,0.0,0,0,9.1,1
CUST-009772,Male,1,No,Yes,1,Yes,DSL,Yes,No,Yes,One year,No,Mailed check,78.45,18.0,1,7.83,1,0,3.64,1
CUST-009773,Male,0,Yes,No,3,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,120.0,399.72,0,0.0,2,0,12.3,1
CUST-009774,Male,0,No,No,37,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Mailed check,44.35,1620.41,5,24.81,0,0,8.26,0
CUST-009775,Male,0,Yes,No,3,Yes,Fiber optic,Yes,No,Yes,One year,No,Credit card (automatic),18.0,83.28,7,10.42,1,1,10.94,0
CUST-009776,Female,0,No,No,16,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.7,1034.13,1,31.47,1,2,9.61,0
CUST-009777,Female,0,Yes,No,61,No,Fiber optic,No,Yes,Yes,Month-to-month,No,Electronic check,106.91,6576.51,6,0.08,0,1,9.48,1
CUST-009778,Female,0,No,No,23,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,82.54,1981.26,6,54.19,1,0,6.32,0
CUST-009779,Male,0,Yes,No,12,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,49.55,604.44,4,0.0,0,1,8.24,0
CUST-009780,Female,1,Yes,Yes,7,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Electronic check,65.2,500.17,7,20.75,0,1,11.16,0
CUST-009781,Male,1,Yes,No,23,No,Fiber optic,No,No,Yes,Month-to-month,No,Mailed check,35.51,816.49,1,28.2,0,0,10.92,1
CUST-009782,Male,1,Yes,No,12,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,282.14,4,5.43,0,0,9.56,1
